,bps,total_points,games,time,goals,xG,assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,opp_shots,opp_goals,opp_xG,opp_against_shots,opp_against_goals,opp_against_xG
13296,14,1,5,373,0,0.014379559084773,0,0.1782319955527782,1,4,0,0.014379559084773,0.3973508812487125,0.230254914611578,410,58,62.64052318222821,562,46,55.60994510445744
13299,16,6,38,1583,7,5.207585535943508,3,2.6399280801415443,32,13,7,5.207585535943508,11.27296715322882,4.301408238708973,414,36,39.73569872695953,530,73,69.8616302870214
13302,0,0,1,5,0,0.0653707012534141,0,0.0,1,0,0,0.0653707012534141,0.0653707012534141,0.0,370,38,42.29227340361104,557,68,69.67875737557188
13303,0,0,1,5,0,0.0653707012534141,0,0.0,1,0,0,0.0653707012534141,0.0653707012534141,0.0,594,58,75.74508742708713,480,43,51.70642548147589
13304,0,0,15,542,1,2.122752519324422,0,0.3434317037463188,16,4,1,2.122752519324422,2.808082729578018,0.5031093060970306,431,55,51.374790051952,506,53,76.09509134711698
13305,0,0,10,230,1,0.6443301560357213,0,0.3371060192584991,3,1,1,0.6443301560357213,1.1725098555907607,0.1910736504942178,575,68,83.38727551419288,390,33,44.09502522367984
13306,0,0,8,373,0,0.8422358185052872,1,1.504247609525919,8,11,0,0.8422358185052872,2.61279970407486,0.4408004991710186,432,51,53.06513203680515,433,46,59.01182442111895
13310,2,1,11,635,0,0.6979504860937595,1,1.3641165122389791,11,10,0,0.6979504860937595,4.193243402987719,3.0633304938673973,427,40,43.76600298844278,459,49,55.09286420047283
13311,14,1,11,635,0,0.6979504860937595,1,1.3641165122389791,11,10,0,0.6979504860937595,4.193243402987719,3.0633304938673973,464,48,51.998012396506965,529,78,71.88791078515351
13312,3,1,27,2000,0,1.5340027026832104,0,0.5189482178539038,18,6,0,1.5340027026832104,9.7150968182832,9.189998405054212,357,37,40.80111336475238,627,71,72.09495181264356
13313,37,15,38,3420,1,3.02016625367105,1,3.46320622228086,31,15,1,3.02016625367105,6.181014558300376,5.973101237788796,596,88,81.363066569902,342,43,46.43951691221446
13314,8,2,11,534,1,0.9587988276034594,0,0.7506909966468811,6,4,1,0.9587988276034594,3.478168949484825,2.3341952990740538,416,31,38.416544328443706,557,58,64.12520449981093
13315,-5,2,17,1197,2,6.498087804764509,1,1.2365073096007109,31,9,1,5.736918967217207,8.038987591862679,1.9899096544831991,596,88,81.363066569902,342,43,46.43951691221446
13317,0,0,6,232,1,0.4420046992599964,0,0.5711894929409027,2,6,1,0.4420046992599964,2.0923749804496765,1.671343982219696,432,51,53.06513203680515,433,46,59.01182442111895
13320,0,0,12,665,1,0.8726177029311657,0,0.2881163954734802,10,6,1,0.8726177029311657,2.7494057435542345,1.9657854363322256,602,94,87.5468477671966,294,33,35.49565150868148
13321,0,0,16,742,2,1.1926603838801384,1,0.9687040857970716,8,14,2,1.1926603838801384,3.4976200629025698,1.924544109031558,357,37,40.80111336475238,627,71,72.09495181264356
13322,22,6,33,2815,2,1.4715977106243372,1,1.6204578075557947,17,7,2,1.4715977106243372,11.746883509680629,11.003167567774652,602,94,87.5468477671966,294,33,35.49565150868148
13323,0,0,25,1550,0,0.856397295370698,1,1.7559158895164728,9,15,0,0.856397295370698,6.833013786934316,4.327356296591461,431,55,51.374790051952,506,53,76.09509134711698
13324,-4,0,27,1101,1,5.434799870476127,0,0.3525178078562021,32,7,1,5.434799870476127,4.559445133432746,1.5640029106289148,596,88,81.363066569902,342,43,46.43951691221446
13329,0,0,19,950,6,5.667327303439379,2,0.6870213840156794,36,11,6,5.667327303439379,8.419608421623707,2.7216656310483813,357,37,40.80111336475238,627,71,72.09495181264356
13330,22,5,31,1860,1,1.469770667143166,0,1.4695117715746164,25,15,1,1.469770667143166,4.353955543600023,2.086893640458584,464,48,51.998012396506965,529,78,71.88791078515351
13331,0,0,34,2692,1,1.9473767010495069,3,3.408585306257009,42,18,1,1.9473767010495069,10.670297458767893,6.900125402957201,419,51,51.5329648591578,578,68,65.14319821633399
13335,0,0,30,1164,4,4.064196912571788,4,2.733729289844632,30,17,4,4.064196912571788,8.224425293505192,1.5247648544609549,432,51,53.06513203680515,433,46,59.01182442111895
13338,6,3,25,1519,5,3.214016545563936,2,2.4725133273750544,20,22,5,3.214016545563936,5.765182003378868,1.7658195812255144,596,88,81.363066569902,342,43,46.43951691221446
13343,10,2,34,3060,0,0.0571881011128425,0,0.0,1,0,0,0.0571881011128425,1.4994192942976952,1.4994192942976952,370,38,42.29227340361104,557,68,69.67875737557188
13344,18,2,34,3060,0,0.0571881011128425,0,0.0,1,0,0,0.0571881011128425,1.4994192942976952,1.4994192942976952,594,58,75.74508742708713,480,43,51.70642548147589
13346,5,1,17,798,0,2.2213404029607773,1,1.1286072386428714,14,14,0,2.2213404029607773,4.879476927220821,2.340124439448118,427,40,43.76600298844278,459,49,55.09286420047283
13347,3,1,17,798,0,2.2213404029607773,1,1.1286072386428714,14,14,0,2.2213404029607773,4.879476927220821,2.340124439448118,464,48,51.998012396506965,529,78,71.88791078515351
13354,0,0,18,1059,3,1.2679023258388042,1,1.010046985000372,15,14,3,1.2679023258388042,6.753665236756206,4.948233054950833,416,31,38.416544328443706,557,58,64.12520449981093
13355,8,1,16,1242,1,1.0140665946528316,1,3.066504817456007,16,21,1,1.0140665946528316,5.8419587938115,4.731684633530676,431,55,51.374790051952,506,53,76.09509134711698
13356,0,0,13,947,1,1.0882597099989653,0,0.0416763015091419,5,1,1,1.0882597099989653,2.0971209220588207,2.0786672607064247,410,58,62.64052318222821,562,46,55.60994510445744
13358,20,5,31,2570,1,0.9740113597363234,2,3.826654343865812,14,34,1,0.9740113597363234,12.464829174801707,10.296980248764156,427,40,43.76600298844278,459,49,55.09286420047283
13359,15,1,31,2570,1,0.9740113597363234,2,3.826654343865812,14,34,1,0.9740113597363234,12.464829174801707,10.296980248764156,464,48,51.998012396506965,529,78,71.88791078515351
13360,0,0,3,30,0,0.0,0,0.0591654740273952,0,1,0,0.0,0.3962714932858944,0.3371060192584991,575,68,83.38727551419288,390,33,44.09502522367984
13362,12,0,37,3257,2,1.9257993642240765,3,3.172707935795188,18,21,2,1.9257993642240765,11.603145258501172,8.605382116511464,432,51,53.06513203680515,433,46,59.01182442111895
13364,11,1,15,732,0,0.1307045519351959,0,0.0456785000860691,2,2,0,0.1307045519351959,0.7480293493717909,0.6000321935862303,594,58,75.74508742708713,480,43,51.70642548147589
13366,15,2,14,904,0,0.2003175821155309,0,1.379109164699912,5,11,0,0.2003175821155309,6.51468688249588,5.571969419717789,522,70,60.43706954689696,520,63,53.026400515809655
13371,0,0,3,74,0,0.0730345025658607,0,0.0,2,0,0,0.0730345025658607,0.0804667994379997,0.0261832997202873,419,51,51.5329648591578,578,68,65.14319821633399
13372,26,6,31,2589,1,0.7199479946866632,5,2.3401720114052296,13,23,1,0.7199479946866632,6.948736446909607,4.787528486922383,483,38,53.08860981464386,441,47,58.29535513930023
13373,24,7,31,1911,18,18.856768030673265,5,3.567963434383273,73,24,15,16.57326026633382,15.5175623819232,1.810890594497323,475,42,52.75659039057791,501,55,56.92689578980208
13375,0,0,27,733,0,0.3038469729945063,1,0.2897520996630192,7,4,0,0.3038469729945063,3.40417211316526,2.8529709093272686,430,34,51.04135813936591,573,57,69.68157005030662
13376,3,1,31,2369,8,7.842695340514183,4,3.444544769823551,54,37,8,7.081526502966881,23.573771215975285,15.498776016756892,522,70,60.43706954689696,520,63,53.026400515809655
13377,5,2,28,1523,4,9.774512918666003,2,1.0358418971300123,50,12,4,8.252171130850911,8.993882125243545,1.0394691042602062,370,38,42.29227340361104,557,68,69.67875737557188
13378,17,5,28,1523,4,9.774512918666003,2,1.0358418971300123,50,12,4,8.252171130850911,8.993882125243545,1.0394691042602062,594,58,75.74508742708713,480,43,51.70642548147589
13379,19,6,31,2295,2,0.9933742862194777,2,2.469028750434518,14,20,2,0.9933742862194777,8.73275038599968,7.62914814800024,602,94,87.5468477671966,294,33,35.49565150868148
13380,19,6,24,2096,1,0.6148279123008251,1,0.4616532074287534,4,4,1,0.6148279123008251,2.696392798796296,2.2494612988084555,596,88,81.363066569902,342,43,46.43951691221446
13382,11,0,35,3150,1,1.2113220421597362,2,1.1698964163661003,7,5,1,1.2113220421597362,11.514379546046255,10.62966813147068,419,51,51.5329648591578,578,68,65.14319821633399
13383,0,0,6,138,0,0.0,1,0.5595380067825317,0,2,0,0.0,0.665716927498579,0.1061783991754055,483,38,53.08860981464386,441,47,58.29535513930023
13386,0,0,33,2520,4,6.325153514742851,1,3.608845199458301,59,36,2,4.802815888077021,9.126681806519628,3.215145505964756,596,88,81.363066569902,342,43,46.43951691221446
13387,0,0,17,770,0,0.7552167885005474,3,1.5724477292969825,9,13,0,0.7552167885005474,2.504967577755451,0.7153982073068619,483,38,53.08860981464386,441,47,58.29535513930023
13388,22,6,35,3088,0,0.0579266995191574,1,1.0235916152596474,3,21,0,0.0579266995191574,8.392814400605857,7.63532301876694,483,38,53.08860981464386,441,47,58.29535513930023
13389,17,2,19,1436,0,1.1713167987763882,0,1.153474660590291,10,15,0,1.1713167987763882,7.755331262946129,6.90122390165925,427,40,43.76600298844278,459,49,55.09286420047283
13390,0,0,19,1436,0,1.1713167987763882,0,1.153474660590291,10,15,0,1.1713167987763882,7.755331262946129,6.90122390165925,464,48,51.998012396506965,529,78,71.88791078515351
13391,0,0,10,399,0,0.0458009000867605,1,0.3329919874668121,3,1,0,0.0458009000867605,1.037588693201542,0.6710336841642857,610,75,85.09102913178504,371,47,58.97577587934211
13394,0,0,16,777,0,0.8283093441277742,1,0.4450816921889782,9,7,0,0.8283093441277742,1.719324741512537,0.9061288554221392,596,88,81.363066569902,342,43,46.43951691221446
13397,21,5,37,3330,0,0.0,1,0.3126417994499206,0,2,0,0.0,2.1473599188029766,2.079159121960401,596,88,81.363066569902,342,43,46.43951691221446
13398,16,3,37,3261,9,5.954401790164411,8,11.246030485257506,40,80,9,5.954401790164411,25.252408916130666,15.00836755335331,357,37,40.80111336475238,627,71,72.09495181264356
13400,2,1,24,1958,1,0.6691436963155866,0,0.802479786798358,9,10,1,0.6691436963155866,3.049308499321341,2.7344142459332943,464,48,51.998012396506965,529,78,71.88791078515351
13402,17,2,29,2272,0,1.069366091862321,1,0.2808441743254661,15,7,0,1.069366091862321,12.94707053154707,12.824845530092716,522,70,60.43706954689696,520,63,53.026400515809655
13409,0,0,1,30,0,0.0,0,0.0322885997593402,0,1,0,0.0,0.0322885997593402,0.0,596,88,81.363066569902,342,43,46.43951691221446
13410,0,0,6,93,0,0.1077635008841753,0,0.2604870051145553,2,4,0,0.1077635008841753,0.4032813981175422,0.1637520976364612,617,72,84.13641863968223,394,53,56.97241372987628
13411,2,1,3,65,0,0.326112687587738,0,0.0874276300892233,3,3,0,0.326112687587738,0.3853735169395804,0.0,431,55,51.374790051952,506,53,76.09509134711698
13412,10,3,22,1794,1,1.347744394093752,3,3.110040994361043,19,12,1,1.347744394093752,5.920882418751717,5.308457598090172,414,36,39.73569872695953,530,73,69.8616302870214
13414,0,1,13,788,1,2.5362928099930286,0,0.7747617959976196,20,11,1,2.5362928099930286,3.5684401094913483,1.4430569261312485,610,75,85.09102913178504,371,47,58.97577587934211
13417,24,6,20,414,0,0.2084955014288425,0,0.1961832959204912,5,4,0,0.2084955014288425,2.6817909218370914,2.4700611047446728,357,37,40.80111336475238,627,71,72.09495181264356
13419,26,6,20,1568,0,0.072630500420928,0,0.8567974828183651,2,8,0,0.072630500420928,3.309428296983242,2.500349510461092,464,48,51.998012396506965,529,78,71.88791078515351
13420,0,0,1,48,0,0.5194780230522156,0,0.0,1,0,0,0.5194780230522156,0.0,0.0,610,75,85.09102913178504,371,47,58.97577587934211
13421,22,6,34,2562,3,3.445598446764052,1,2.2960132341831923,28,18,3,3.445598446764052,6.818669021129608,4.326487619429827,594,58,75.74508742708713,480,43,51.70642548147589
13424,3,1,15,654,0,1.9044867679476736,2,0.7282041758298874,14,10,0,1.9044867679476736,3.8914809599518776,1.9701451398432253,431,55,51.374790051952,506,53,76.09509134711698
13429,5,2,38,2738,4,2.751328118145466,3,3.050740525126457,32,30,4,2.751328118145466,7.421665016561747,3.225975366309285,594,58,75.74508742708713,480,43,51.70642548147589
13432,0,0,28,2231,0,0.4190359637141227,1,3.1738543678075075,9,40,0,0.4190359637141227,6.406579466536641,5.813743421807885,575,68,83.38727551419288,390,33,44.09502522367984
13434,13,1,34,2609,0,1.0899251960217953,8,6.820856744423509,13,52,0,1.0899251960217953,13.145072411745788,10.343505259603262,416,31,38.416544328443706,557,58,64.12520449981093
13439,27,8,38,3414,30,23.06444012373686,3,7.547407771460712,133,57,25,18.49742721766233,25.07911798357964,5.095352162607014,602,94,87.5468477671966,294,33,35.49565150868148
13441,2,1,20,798,4,4.214253352954984,2,1.779839888215065,38,13,4,4.214253352954984,8.684670090675354,2.9589081732556224,357,37,40.80111336475238,627,71,72.09495181264356
13444,0,0,13,799,0,0.7159480974078178,1,0.1486973017454147,6,3,0,0.7159480974078178,0.383764199912548,0.1242173947393894,596,88,81.363066569902,342,43,46.43951691221446
13445,1,2,19,1254,1,3.2873998740687966,3,2.4152716528624296,26,18,1,3.2873998740687966,6.022867782972753,2.485164679586888,617,72,84.13641863968223,394,53,56.97241372987628
13446,0,0,3,85,0,0.1730169951915741,0,0.0589650012552738,2,1,0,0.1730169951915741,0.2319819927215576,0.0,483,38,53.08860981464386,441,47,58.29535513930023
13452,3,1,19,555,3,3.8779171984642735,2,1.1436776779592035,24,3,3,3.8779171984642735,6.564013659954071,1.711940459907055,427,40,43.76600298844278,459,49,55.09286420047283
13453,-4,1,19,555,3,3.8779171984642735,2,1.1436776779592035,24,3,3,3.8779171984642735,6.564013659954071,1.711940459907055,464,48,51.998012396506965,529,78,71.88791078515351
13456,10,2,21,1483,7,6.554539561271668,2,2.981710772961378,39,23,7,6.554539561271668,12.117870450019836,4.4253273122012615,416,31,38.416544328443706,557,58,64.12520449981093
13465,4,1,26,963,0,2.660358265042305,0,1.7436131360009313,12,11,0,2.660358265042305,5.63767113443464,2.2835514806210995,414,36,39.73569872695953,530,73,69.8616302870214
13466,2,1,13,553,1,1.0888761393725872,1,0.5841287039220333,11,6,1,1.0888761393725872,2.5363862570375204,1.5511467922478914,357,37,40.80111336475238,627,71,72.09495181264356
